"comic_id","variant_id"
37758,37072
37758,37075
37758,36404
37915,30054
37915,36750
37915,36702
29058,36711
30259,36715
30370,36716
30421,36714
34474,35394
34858,29706
35364,36355
35364,36140
35364,34923
35394,34474
35881,30320
35881,35878
35881,35880
36092,32717
36092,36709
36255,34777
36708,32730
36709,36092
36709,32717
36712,38017
36712,37146
36712,32196
36713,30449
36722,30058
37038,38015
37146,38017
37146,32196
37146,36712
37868,30224
37868,36530
37868,36528
37868,36529
37868,34132
37868,36698
37868,37518
37871,29704
37872,37131
37872,37130
37872,29703
37872,33614
29706,34858
30058,36722
30320,35881
30320,35878
30320,35880
30449,36713
32196,38017
32196,37146
32196,36712
32717,36709
32717,36092
32730,36708
29220,35901
29220,36721
29720,37031
30228,37966
30228,36720
30228,37366
30511,32292
30511,36719
31198,31199
31199,31198
32292,36719
32292,30511
32573,37299
32573,36971
32573,36960
32573,36961
32573,36699
32573,37647
33426,37363
33579,36941
33579,37631
34557,36912
34685,28952
34685,34686
34777,36255
35878,30320
35878,35881
35878,35880
35880,30320
35880,35881
35880,35878
35901,29220
35901,36721
36699,37299
36699,36971
36699,32573
36699,36960
36699,36961
36699,37647
36719,30511
36719,32292
36720,37966
36720,30228
36720,37366
36721,29220
36721,35901
36912,34557
36941,33579
36941,37631
36960,37299
36960,36971
36960,32573
36960,36961
36960,36699
36960,37647
36961,37299
36961,37647
36961,36971
36961,32573
36961,36960
36961,36699
36971,37299
36971,36961
36971,36699
36971,37647
36971,32573
36971,36960
36985,37951
36985,34517
37031,29720
37363,33426
37366,37966
37366,30228
37366,36720
37631,33579
37631,36941
37647,37299
37647,36971
37647,32573
37647,36960
37647,36961
37647,36699
37938,37941
37938,37936
37938,37939
37938,37940
37938,37937
33444,33445
33445,33444
36079,36672
36665,30319
36674,30707
36732,39890
37744,36190
37941,37938
37941,37936
37941,37939
37941,37940
37941,37937
30319,36665
30707,36674
33442,33443
33443,33442
33621,36673
33621,29096
34139,36667
34139,29208
35902,29219
35902,35904
35902,35905
35902,35903
36540,29753
36669,39305
36669,38889
36669,37390
36669,29603
36672,36079
36673,29096
36673,33621
36934,37950
36934,32728
37101,30420
37101,31095
37687,29206
37687,34142
37688,32711
37688,35886
37689,33740
37719,27986
37746,33871
37936,37938
37936,37941
37936,37939
37936,37940
37936,37937
29096,33621
29096,36673
29219,35902
29219,35903
29219,35904
29219,35905
29603,39305
29603,38889
29603,37390
29603,36669
29753,36540
30420,31095
30420,37101
31095,30420
31095,37101
32728,37950
32728,36934
29057,36668
29208,34139
29208,36667
30255,37918
30255,36749
30255,36703
30255,35853
30255,30246
30318,36662
30318,36663
30490,36670
35853,37918
35853,30255
35853,36749
35853,36703
35853,30246
36662,30318
36662,36663
36663,30318
36663,36662
36667,34139
36667,29208
36668,29057
36670,30490
36703,37918
36703,30255
36703,36749
36703,35853
36703,30246
36749,37918
36749,30255
36749,36703
36749,35853
36749,30246
37627,33889
37654,32975
37657,32788
37658,32192
37706,30368
37939,37938
37939,37941
37939,37936
37939,37940
37939,37937
34122,35418
34122,30316
34122,35270
34480,35408
34480,37010
34480,37011
34775,36254
35408,37011
35408,34480
35408,37010
35418,34122
35418,35270
35418,30316
35432,32726
35892,36671
35892,32714
36616,36441
36616,31210
36616,31211
36661,30448
36664,30317
36671,32714
36671,35892
36701,37007
36701,32193
36701,37148
36702,37915
36702,30054
36702,36750
36731,42725
36750,37915
36750,30054
36750,36702
36772,36660
36772,30369
37010,34480
37010,35408
37010,37011
37011,37010
37011,34480
37011,35408
37148,37007
37148,32193
37148,36701
37628,33584
37628,35800
41915,28961
42002,28891
42725,36731
28961,41915
30054,37915
30054,36750
30054,36702
30317,36664
30369,36660
30369,36772
30448,36661
32193,37007
32193,37148
32193,36701
32714,36671
32714,35892
32726,35432
30316,34122
30316,35418
30316,35270
35270,34122
35270,35418
35270,30316
37940,37938
37940,37941
37940,37936
37940,37939
37940,37937
33425,37290
34132,37868
34132,30224
34132,36530
34132,36528
34132,36529
34132,36698
34132,37518
34517,37951
34517,36985
34923,35364
34923,36355
34923,36140
35903,29219
35903,35902
35903,35904
35903,35905
35904,29219
35904,35902
35904,35903
35904,35905
35905,29219
35905,35902
35905,35903
35905,35904
36140,35364
36140,34923
36140,36355
36211,29705
36254,34775
36355,35364
36355,34923
36355,36140
36528,37868
36528,30224
36528,36530
36528,36529
36528,34132
36528,36698
36528,37518
36529,37868
36529,34132
36529,36698
36529,37518
36529,30224
36529,36530
36529,36528
36530,37868
36530,30224
36530,36528
36530,36529
36530,34132
36530,36698
36530,37518
36657,30434
36657,36771
36698,37868
36698,34132
36698,37518
36698,30224
36698,36530
36698,36528
36698,36529
36771,30434
36771,36657
37009,31136
37030,29719
37290,33425
37518,37868
37518,30224
37518,36530
37518,36528
37518,36529
37518,34132
37518,36698
37937,37938
37937,37941
37937,37936
37937,37939
37937,37940
29705,36211
29719,37030
30224,37868
30224,36530
30224,36528
30224,36529
30224,34132
30224,36698
30224,37518
31136,37009
31251,5816
29207,35421
29207,37284
29226,35416
29512,62428
30706,35417
35416,29226
35417,30706
35421,29207
35421,37284
36075,36332
36075,36078
36078,36332
36078,36075
36332,36075
36332,36078
37173,30313
37173,34443
37173,34444
37180,34913
37180,35374
37180,36356
37284,29207
37284,35421
37286,32973
37289,30367
33871,37746
34118,30315
34118,35269
34118,35606
35223,37128
35223,36440
35223,30508
35223,31599
35223,32286
35269,30315
35269,34118
35269,35606
35423,29218
35423,35849
35425,35858
35425,32712
35427,29095
35433,30624
35606,30315
35606,34118
35606,35269
35849,29218
35849,35423
35858,32712
35858,35425
36190,37744
37137,32789
37137,35435
37137,35437
37185,30311
37185,33627
37186,30312
37186,33628
37226,36305
37227,30674
37227,32805
37228,32288
37228,30509
37229,33736
37287,29217
37287,34445
29095,35427
29218,35849
29218,35423
30315,34118
30315,35269
30315,35606
30419,31093
30624,35433
31093,30419
32712,35425
32712,35858
30368,37706
30433,31077
30447,35428
31077,30433
32192,37658
32788,37657
32975,37654
33705,35859
33705,35863
33740,37689
33889,37627
35428,30447
35859,33705
35859,35863
35863,33705
35863,35859
37128,35223
37128,36440
37128,30508
37128,31599
37128,32286
37143,33618
37143,29093
37149,32643
37149,32635
37149,32637
37149,32639
37149,32641
37149,34249
37150,36315
37150,31134
37150,34756
37150,34757
37288,30012
33487,33488
33488,33487
33584,37628
33584,35800
34442,37493
34442,30314
35041,36376
35121,29718
35800,37628
35800,33584
37069,29864
37070,33875
37493,34442
37493,30314
27986,37719
29704,37871
29718,35121
30510,32290
32290,30510
33620,29094
34683,34684
34683,29471
34684,29471
34684,34683
36975,36309
36975,35817
36975,35822
36975,32702
37029,29205
37029,33641
37029,34153
37032,30310
37032,33626
37039,30309
37039,32536
37039,32537
37130,37872
37130,37131
37130,29703
37130,33614
37131,37872
37131,37130
37131,29703
37131,33614
29094,33620
29471,34683
29471,34684
30210,32504
30314,34442
30314,37493
32504,30210
28787,41933
29206,37687
29206,34142
29286,29287
29287,29286
30150,34395
30313,37173
30313,34443
30313,34444
30488,36933
30550,32060
32060,30550
32288,37228
32288,30509
32643,37149
32643,32635
32643,32637
32643,32639
32643,32641
32643,34249
32711,37688
32711,35886
34142,37687
34142,29206
34395,30150
34443,37173
34443,30313
34443,34444
34444,37173
34444,30313
34444,34443
35886,37688
35886,32711
36933,30488
41933,28787
32973,37286
33166,36781
33628,37186
33628,30312
33687,34102
33687,32524
33736,37229
34445,37287
34445,29217
35983,32526
35983,33686
36305,37226
36441,36616
36441,31210
36441,31211
36781,33166
29217,37287
29217,34445
30312,37186
30312,33628
30367,37289
30775,30776
30776,30775
30973,30974
30974,30973
29703,37872
29703,37131
29703,37130
29703,33614
30012,37288
30311,37185
30311,33627
30674,37227
30674,32805
31134,36315
31134,37150
31134,34756
31134,34757
32635,37149
32635,32643
32635,32637
32635,32639
32635,32641
32635,34249
32637,37149
32637,32643
32637,34249
32637,32635
32637,32639
32637,32641
32639,37149
32639,32643
32639,34249
32639,32635
32639,32637
32639,32641
32641,37149
32641,32643
32641,34249
32641,32635
32641,32637
32641,32639
32789,37137
32789,35435
32789,35437
32805,37227
32805,30674
33420,35266
33420,35267
33614,37872
33614,37131
33614,37130
33614,29703
33627,37185
33627,30311
33875,37070
34249,37149
34249,32643
34249,32635
34249,32637
34249,32639
34249,32641
34493,30094
34493,34494
34756,36315
34756,37150
34756,31134
34756,34757
34757,36315
34757,37150
34757,31134
34757,34756
34913,37180
34913,35374
34913,36356
35266,33420
35266,35267
35267,33420
35267,35266
35374,37180
35374,34913
35374,36356
35435,37137
35435,32789
35435,35437
35437,37137
35437,32789
35437,35435
36356,37180
36356,34913
36356,35374
36727,36728
36727,33562
36727,33335
36727,33336
36727,33483
36727,33572
36727,29195
36728,36727
36728,29195
36728,33562
36728,33335
36728,33336
36728,33483
36728,33572
36767,32748
36768,32970
36769,30011
36769,34113
36769,34156
36770,29213
36770,34489
36770,34490
36780,33529
36780,33528
36780,29089
36780,33530
36907,29863
36907,33403
24505,31558
29093,37143
29093,33618
30620,34414
30620,32795
30620,32564
30620,32565
31245,31247
31247,31245
31558,24505
32781,30485
32781,32782
32781,32552
32781,32553
33618,37143
33618,29093
36522,30090
36522,33323
36523,30673
36523,32803
36523,33319
36524,34269
36524,30274
36524,32507
36538,30672
36538,32582
36538,32583
36538,32801
36538,32802
36539,30702
36539,32598
36539,32599
36539,32807
29205,37029
29205,33641
29205,34153
29864,37069
30105,33622
30310,37032
30310,33626
30418,31090
30704,32811
30978,32027
31090,30418
32027,30978
32416,32417
32417,32416
32811,30704
33622,30105
33626,37032
33626,30310
33641,37029
33641,29205
33641,34153
34153,37029
34153,29205
34153,33641
36440,35223
36440,37128
36440,31599
36440,32286
36440,30508
33330,30308
33666,30021
34496,29285
35817,36975
35817,32702
35817,36309
35817,35822
35822,36975
35822,36309
35822,35817
35822,32702
36040,30417
36040,31088
36042,30602
36043,34439
36043,30609
36309,36975
36309,32702
36309,35817
36309,35822
36312,33413
36312,30660
36313,30703
36313,32810
36313,33321
36318,36319
36318,31473
36319,36318
36319,31473
29285,34496
30021,33666
30309,37039
30309,32536
30309,32537
30487,32786
30487,32785
31075,31076
31076,31075
32536,37039
32536,30309
32536,32537
32537,37039
32537,30309
32537,32536
32702,36975
32702,36309
32702,35817
32702,35822
32785,32786
32785,30487
32786,32785
32786,30487
29213,36770
29213,34489
29213,34490
30350,33346
30445,33624
30509,37228
30509,32288
30622,32799
32526,35983
32526,33686
32748,36767
32799,30622
33346,30350
33624,30445
33686,35983
33686,32526
34489,36770
34489,34490
34489,29213
34490,36770
34490,29213
34490,34489
32970,36768
33158,33780
33381,30164
33779,30241
33780,33158
34113,36769
34113,30011
34113,34156
34156,36769
34156,30011
34156,34113
34494,34493
34494,30094
30011,36769
30011,34113
30011,34156
30094,34493
30094,34494
30164,33381
30241,33779
31291,31292
31292,31291
30308,33330
33319,36523
33319,32803
33319,30673
33328,30307
33352,30386
33361,29951
33365,29809
33367,29599
33380,30148
33383,30177
33401,30572
33403,36907
33403,29863
33411,29875
33528,36780
33528,33530
33528,33529
33528,29089
33529,36780
33529,33530
33529,33528
33529,29089
33530,36780
33530,33529
33530,33528
33530,29089
35453,32779
35453,30443
35453,31240
35453,31242
35453,32382
35453,32780
29089,36780
29089,33529
29089,33528
29089,33530
29599,33367
29619,29836
29809,33365
29836,29619
29863,36907
29863,33403
29875,33411
29951,33361
30148,33380
30177,33383
30307,33328
30386,33352
30572,33401
30672,36538
30672,32582
30672,32583
30672,32801
30672,32802
30673,36523
30673,32803
30673,33319
32803,36523
32803,30673
32803,33319
29053,33355
29195,36728
29195,36727
29195,33562
29195,33335
29195,33336
29195,33483
29195,33572
30033,33333
30033,33334
30066,33290
30090,36522
30090,33323
30444,33375
30660,36312
30660,33413
30702,36539
30702,32598
30702,32599
30702,32807
30703,36313
30703,32810
30703,33321
32810,36313
32810,30703
32810,33321
33290,30066
33321,36313
33321,30703
33321,32810
33323,36522
33323,30090
33333,30033
33333,33334
33334,30033
33334,33333
33335,36728
33335,36727
33335,29195
33335,33562
33335,33336
33335,33483
33335,33572
33336,36728
33336,36727
33336,29195
33336,33562
33336,33335
33336,33483
33336,33572
33355,29053
33375,30444
33413,36312
33413,30660
33483,36728
33483,36727
33483,29195
33483,33562
33483,33335
33483,33336
33483,33572
33562,36728
33562,36727
33562,29195
33562,33335
33562,33336
33562,33483
33562,33572
33572,36728
33572,36727
33572,33562
33572,33335
33572,33336
33572,33483
33572,29195
33706,32571
33706,32570
33325,30306
33341,29749
33341,33342
33342,29749
33342,33341
33357,34268
33378,30104
33409,31668
34268,33357
34414,30620
34414,32795
34414,32564
34414,32565
34439,36043
34439,30609
29284,32500
29749,33341
29749,33342
29933,35124
30104,33378
30306,33325
30417,36040
30417,31088
30431,31074
30471,31284
30471,32301
30471,32303
30471,32339
30485,32781
30485,32782
30485,32552
30485,32553
30486,32784
30486,32783
30557,30558
30557,30559
30557,32415
30558,30557
30558,30559
30558,32415
30559,30557
30559,30558
30559,32415
31074,30431
31088,36040
31088,30417
31284,30471
31284,32301
31284,32303
31284,32339
31473,36318
31473,36319
31668,33409
32301,32339
32301,30471
32301,31284
32301,32303
32303,30471
32303,31284
32303,32301
32303,32339
32339,30471
32339,31284
32339,32301
32339,32303
32415,30558
32415,30559
32415,30557
32500,29284
32783,30486
32783,32784
32784,32783
32784,30486
30305,32402
30602,36042
30621,32798
30621,32797
30637,33406
31153,33340
31210,36616
31210,36441
31210,31211
31211,36616
31211,36441
31211,31210
32402,30305
32797,30621
32797,32798
32798,32797
32798,30621
33340,31153
33406,30637
34269,36524
34269,30274
34269,32507
34591,29745
34591,29849
34591,29848
34591,32885
34595,30100
34595,32657
34595,32660
34595,32662
32930,32932
32932,32930
34094,30416
34094,31086
34098,25372
34098,31085
34102,33687
34102,32524
34106,27653
34106,31071
34198,29968
34198,30468
34198,30784
34198,30785
34198,32328
24665,30349
29862,32563
29874,32568
30147,32889
30349,24665
30443,35453
30443,32780
30443,32779
30443,31240
30443,31242
30443,32382
30571,32561
30588,31613
30588,32765
31240,35453
31240,32780
31240,32779
31240,30443
31240,31242
31240,32382
31242,35453
31242,32780
31242,32779
31242,30443
31242,31240
31242,32382
31443,33549
31443,26871
31443,28114
31443,28115
31443,28714
31443,31442
31613,30588
31613,32765
32336,31281
32336,29969
32336,30469
32336,32298
32336,32335
32382,35453
32382,32780
32382,32779
32382,30443
32382,31240
32382,31242
32542,32543
32543,32542
32548,32549
32549,32548
32556,32557
32557,32556
32558,32559
32559,32558
32561,30571
32563,29862
32568,29874
32582,36538
32582,30672
32582,32583
32582,32801
32582,32802
32583,36538
32583,30672
32583,32582
32583,32801
32583,32802
32779,35453
32779,32780
32779,30443
32779,31240
32779,31242
32779,32382
32780,35453
32780,31242
32780,32382
32780,32779
32780,30443
32780,31240
32801,36538
32801,30672
32801,32582
32801,32583
32801,32802
32802,36538
32802,30672
32802,32582
32802,32583
32802,32801
32889,30147
32935,32937
32937,32935
34073,30600
34073,31619
29028,32555
30286,30763
30303,32535
30380,30381
30381,30380
30385,32541
30763,30286
32535,30303
32541,30385
32546,32547
32547,32546
32550,32551
32551,32550
32555,29028
32570,33706
32570,32571
32571,33706
32571,32570
32598,36539
32598,30702
32598,32599
32598,32807
32599,36539
32599,30702
32599,32598
32599,32807
32765,30588
32765,31613
32807,36539
32807,30702
32807,32598
32807,32599
29283,32498
29745,34591
29745,29849
29745,29848
29745,32885
29848,34591
29848,29849
29848,32885
29848,29745
29849,34591
29849,29745
29849,29848
29849,32885
30100,34595
30100,32657
30100,32660
30100,32662
30119,32472
30365,32538
32472,30119
32498,29283
32538,30365
32545,33710
32552,32781
32552,30485
32552,32782
32552,32553
32553,32781
32553,30485
32553,32782
32553,32552
32657,34595
32657,30100
32657,32660
32657,32662
32660,34595
32660,30100
32660,32657
32660,32662
32662,34595
32662,30100
32662,32657
32662,32660
32782,32781
32782,30485
32782,32552
32782,32553
32885,34591
32885,29848
32885,29745
32885,29849
32923,32925
32925,32923
32926,32929
32929,32926
32938,32940
32940,32938
33710,32545
32899,30071
29932,32898
30071,32899
30508,35223
30508,37128
30508,36440
30508,31599
30508,32286
30609,36043
30609,34439
31186,31189
31189,31186
31599,35223
31599,37128
31599,36440
31599,30508
31599,32286
32286,35223
32286,37128
32286,36440
32286,30508
32286,31599
32564,30620
32564,34414
32564,32795
32564,32565
32565,30620
32565,34414
32565,32795
32565,32564
32566,32567
32567,32566
32795,30620
32795,34414
32795,32564
32795,32565
32898,29932
29068,32533
30274,36524
30274,34269
30274,32507
30671,30792
30792,30671
31069,30015
31069,27652
32507,36524
32507,34269
32507,30274
32533,29068
33556,29948
33556,31786
33556,31787
33563,29834
28761,32518
30077,31446
30554,30555
30554,30556
30555,30554
30555,30556
30556,30554
30556,30555
30562,30563
30563,30562
30619,32467
31446,30077
32467,30619
32518,28761
32524,33687
32524,34102
27653,34106
27653,31071
29872,31632
29955,32511
29961,28335
29961,32179
29961,32180
30246,37918
30246,30255
30246,36749
30246,36703
30246,35853
30416,34094
30416,31086
30470,31283
30470,32299
30470,32337
30762,33560
31071,34106
31071,27653
31086,34094
31086,30416
31281,32336
31281,29969
31281,30469
31281,32298
31281,32335
31283,30470
31283,32299
31283,32337
31632,29872
32299,30470
32299,31283
32299,32337
32337,30470
32337,31283
32337,32299
32376,32377
32377,32376
32511,29955
33551,30193
33560,30762
33485,29282
33540,30299
33548,25187
33548,29953
33549,31443
33549,26871
33549,28114
33549,28115
33549,28714
33549,31442
29282,33485
30299,33540
30467,30464
32210,32413
32413,32210
33415,29807
33416,30717
33416,30718
33416,30719
28336,30442
29288,31583
29807,33415
30158,32520
30298,31466
30298,31465
30442,28336
30528,31309
30600,34073
30600,31619
30712,31416
31309,30528
31416,30712
31465,31466
31465,30298
31466,30298
31466,31465
31583,29288
31619,34073
31619,30600
32520,30158
24869,24871
24871,24869
24926,31569
25188,32672
26014,29982
26014,31270
26014,31271
26601,29041
26694,31602
27262,30789
27788,30534
28276,30496
28392,31637
29041,26601
29816,31560
29834,33563
29982,26014
29982,31270
29982,31271
30174,31597
30382,24925
30428,27651
30428,31068
30496,28276
30534,27788
30700,31642
30777,27803
30777,30778
30789,27262
31083,25371
31083,31082
31270,29982
31270,26014
31270,31271
31271,29982
31271,26014
31271,31270
31560,29816
31569,24926
31597,30174
31602,26694
31637,28392
31642,30700
32672,25188
33464,27548
33543,29594
33545,24952
24663,31562
24762,32663
25039,30403
25372,34098
25372,31085
25595,33269
25958,25959
25959,25958
26388,30525
26650,27944
26974,31628
27652,31069
27652,30015
27944,26650
28315,31579
29009,32671
29595,32670
29948,33556
29948,31786
29948,31787
29960,28334
29960,30440
30015,31069
30015,27652
30284,30761
30406,25089
30525,26388
30640,32669
30761,30284
31085,34098
31085,25372
31562,24663
31579,28315
31628,26974
31786,33556
31786,29948
31786,31787
31787,33556
31787,29948
31787,31786
32663,24762
32669,30640
32670,29595
32671,29009
33542,29954
33542,28333
33268,25391
33269,25595
24866,24868
24868,24866
25089,30406
25391,33268
26048,31585
27622,30677
28225,31556
30403,25039
30677,27622
31556,28225
31585,26048
26436,31306
26871,31443
26871,33549
26871,28114
26871,28115
26871,28714
26871,31442
27411,30356
28114,31443
28114,33549
28114,26871
28114,28115
28114,28714
28114,31442
28115,31443
28115,33549
28115,28114
28115,28714
28115,31442
28115,26871
28335,29961
28335,32180
28335,32179
28714,31443
28714,33549
28714,28114
28714,28115
28714,31442
28714,26871
29026,32665
29969,32336
29969,31281
29969,30469
29969,32298
29969,32335
30193,33551
30356,27411
30469,32336
30469,31281
30469,32298
30469,32335
30469,29969
30781,30782
30782,30781
31306,26436
31442,31443
31442,33549
31442,28114
31442,28115
31442,28714
31442,26871
31487,32667
32179,29961
32179,28335
32179,32180
32180,29961
32180,28335
32180,32179
32298,32336
32298,31281
32298,29969
32298,30469
32298,32335
32335,32336
32335,31281
32335,32298
32335,29969
32335,30469
32665,29026
32667,31487
25187,33548
25187,29953
25887,30279
27261,30787
27977,29846
29846,27977
29953,33548
29953,25187
30206,32674
30206,32676
30279,25887
30717,33416
30717,30718
30717,30719
30718,33416
30718,30717
30718,30719
30719,33416
30719,30717
30719,30718
30787,27261
32674,30206
32674,32676
32676,30206
32676,32674
24425,29910
24925,30382
25371,31083
25371,31082
27651,30428
27651,31068
27803,30777
27803,30778
29594,33543
29620,30760
29910,24425
30760,29620
30778,30777
30778,27803
31068,30428
31068,27651
31082,31083
31082,25371
24424,29547
24424,30715
24424,30716
26483,26482
26600,29038
26600,29039
28334,29960
28334,30440
29038,29039
29038,26600
29039,29038
29039,26600
29547,30715
29547,30716
29547,24424
30440,29960
30440,28334
30715,24424
30715,29547
30715,30716
30716,24424
30716,29547
30716,30715
29800,30526
29813,30710
29968,34198
29968,30468
29968,30784
29968,30785
29968,32328
30468,34198
30468,29968
30468,30784
30468,30785
30468,32328
30526,29800
30710,29813
30784,34198
30784,29968
30784,30468
30784,30785
30784,32328
30785,34198
30785,29968
30785,30468
30785,30784
30785,32328
32328,34198
32328,29968
32328,30468
32328,30784
32328,30785
32388,28078
30721,29293
24863,24865
24865,24863
25186,29307
25857,25856
25857,25855
25857,25860
25857,25861
25857,25858
25857,25859
26649,27942
27548,33464
27942,26649
28859,29245
28859,29995
29083,42195
29245,29995
29245,28859
29307,25186
29717,32062
29995,28859
29995,29245
31519,28877
31551,28073
31677,28035
31677,29593
31688,24418
32013,27579
32062,29717
32245,24419
32245,28710
32245,29555
32252,24951
32267,27259
32267,29564
42195,29083
24422,29546
25370,27706
25370,32181
25370,32182
26199,28209
26199,28489
27260,29974
27706,25370
27706,32181
27706,32182
28117,29972
28117,29973
28209,26199
28209,28489
28489,28209
28489,26199
29546,24422
29972,29973
29972,28117
29973,28117
29973,29972
29974,27260
31427,26055
31445,28103
31445,29563
32181,25370
32181,27706
32181,32182
32182,27706
32182,32181
32182,25370
24952,33545
25419,42454
26169,26170
26170,26169
27508,29812
27650,29830
28333,33542
28333,29954
29812,27508
29830,27650
29954,33542
29954,28333
30845,27421
30847,27423
31436,26585
31436,29550
31436,29551
42454,25419
24860,24862
24862,24860
26434,29799
26599,29036
26599,29037
26691,29553
27976,29845
28058,29997
28078,32388
29036,26599
29036,29037
29037,26599
29037,29036
29293,30721
29553,26691
29799,26434
29845,27976
29997,28058
24420,29545
24891,24892
24891,24893
24892,24891
24892,24893
24893,24891
24893,24892
24922,24923
24923,24922
25185,29306
25369,27705
25417,25418
25540,27447
25540,29548
25855,25856
25855,25857
25855,25860
25855,25861
25855,25858
25855,25859
26104,26106
27146,27147
27146,27148
27146,27149
27146,27150
27147,27146
27147,27148
27147,27149
27147,27150
27148,27149
27148,27150
27148,27146
27148,27147
27149,27146
27149,27147
27149,27148
27149,27150
27150,27146
27150,27147
27150,27148
27150,27149
27447,25540
27447,29548
27705,25369
28707,29731
28707,29732
29306,25185
29545,24420
29548,25540
29548,27447
29731,29732
29731,28707
29732,29731
29732,28707
30735,27017
30735,28603
30752,24758
30752,27414
30753,24950
24419,32245
24419,28710
24419,29555
26043,26041
26043,26042
26648,27940
27579,32013
27648,27649
27940,26648
28710,32245
28710,24419
28710,29555
29555,32245
29555,24419
29555,28710
24418,31688
24951,32252
25640,25641
25641,25640
27259,32267
27259,29564
27975,29844
28035,31677
28035,29593
29564,32267
29564,27259
29593,31677
29593,28035
29844,27975
30008,23950
30008,23951
24503,29976
24967,24968
24968,24967
26198,28208
26198,28488
26585,31436
26585,29550
26585,29551
28046,28989
28046,29239
28073,31551
28208,26198
28208,28488
28488,26198
28488,28208
28877,31519
28976,28977
28977,28976
28989,28046
28989,29239
29239,28046
29239,28989
29550,31436
29550,26585
29550,29551
29551,31436
29551,26585
29551,29550
29963,28812
29964,26825
29976,24503
25184,29305
25368,29911
25368,27704
25828,25829
25828,25826
25828,25827
25829,25828
25829,25826
25829,25827
25888,27932
25888,27933
25888,27934
25888,27935
26041,26043
26041,26042
26055,31427
27228,27229
27229,27228
27421,30845
27423,30847
27468,28863
27704,25368
27704,29911
27932,25888
27932,27933
27932,27934
27932,27935
27933,25888
27933,27932
27933,27934
27933,27935
27934,25888
27934,27932
27934,27933
27934,27935
27935,25888
27935,27932
27935,27933
27935,27934
28103,31445
28103,29563
28863,27468
29305,25184
29563,31445
29563,28103
29911,25368
29911,27704
29956,27013
29956,28602
29956,27612
29956,29614
24920,24921
24920,25486
24921,25486
24921,24920
25486,24920
25486,24921
25538,29996
25974,29998
26167,26168
26168,26167
26225,26224
26647,27938
27647,29979
27647,28668
27938,26647
28668,29979
28668,27647
29901,27420
29901,29522
29979,27647
29979,28668
29996,25538
29998,25974
25436,28667
26598,29034
26598,29035
28450,28628
28628,28450
28667,25436
29034,29035
29034,26598
29035,29034
29035,26598
29833,26127
29833,29531
29840,24949
29841,25536
29902,28811
29903,26859
24415,28542
24502,27877
24502,29558
24758,30752
24758,27414
24950,30753
25638,25639
25639,25638
25886,25885
25920,28257
25992,29842
27017,30735
27017,28603
27414,30752
27414,24758
27877,24502
27877,29558
27974,28644
27974,29843
28080,28216
28216,28080
28257,25920
28542,24415
28603,30735
28603,27017
28644,27974
28644,29843
28973,28974
28973,28975
28974,28973
28974,28975
28975,28973
28975,28974
29558,24502
29558,27877
29730,27936
29730,27909
29819,24757
29819,27880
29819,28127
29819,28195
29819,28196
29820,24948
29821,25366
29821,27701
29821,27702
29821,29241
29823,25919
29842,25992
29843,27974
29843,28644
24888,24890
24888,24889
24889,24888
24889,24890
24890,24888
24890,24889
25367,27703
25838,25839
25839,25838
26156,28865
27226,27227
27227,27226
27458,26008
27703,25367
28865,26156
29624,24413
23950,30008
23950,23951
23951,30008
23951,23950
24413,29624
25183,29304
25183,29561
25435,29562
25848,25849
25849,25848
26008,27458
26036,29542
27129,29710
27129,29709
27198,28587
27646,29541
28587,27198
29304,25183
29304,29561
29541,27646
29542,26036
29561,25183
29561,29304
29562,25435
29609,26823
29609,28201
29610,26854
29610,28113
29610,29023
29623,27904
29623,24409
29626,24947
29626,27883
29695,26967
29695,27863
29695,27960
29709,29710
29709,27129
29710,29709
29710,27129
24328,24329
24328,24342
24328,24324
24328,24325
24328,24323
24328,24340
24328,24341
24328,24336
24328,24338
24328,24339
24329,24328
24329,24342
24329,24324
24329,24325
24329,24323
24329,24340
24329,24341
24329,24336
24329,24338
24329,24339
24814,29959
24918,24919
24919,24918
25885,25886
26165,26166
26166,26165
26197,28207
26197,28487
27013,29956
27013,28602
27013,27612
27013,29614
27053,27961
27418,29523
27470,28864
27612,29956
27612,29614
27612,27013
27612,28602
27660,28111
27660,28112
27961,27053
28111,27660
28111,28112
28112,27660
28112,28111
28207,26197
28207,28487
28487,26197
28487,28207
28602,29956
28602,27013
28602,27612
28602,29614
28812,29963
28864,27470
29523,27418
29544,24408
29544,27875
29559,24946
29559,27846
29560,27798
29560,27884
29614,29956
29614,27013
29614,28602
29614,27612
29959,24814
23668,28198
26597,29032
26597,29033
26757,27926
26825,29964
27420,29901
27420,29522
27512,28853
27926,26757
28198,23668
28811,29902
28853,27512
29032,29033
29032,26597
29033,26597
29033,29032
29303,24407
29303,24534
29303,24535
29303,24536
29522,29901
29522,27420
29530,27569
29530,27570
29530,27571
29532,27307
29533,27308
29533,27982
25418,25417
24798,24799
24799,24798
24949,29840
25536,29841
25636,25637
25637,25636
25919,29823
26021,26022
26022,26021
26127,29833
26127,29531
26859,29903
27909,29730
27909,27936
27936,29730
27936,27909
28760,28205
28760,28430
28760,26195
28760,27858
28760,27859
29531,29833
29531,26127
24813,27816
24813,27881
24885,24886
24885,24887
24886,24885
24886,24887
24887,24885
24887,24886
24916,24917
24916,27882
24917,24916
24917,27882
24948,29820
25182,27829
25182,27893
